Iteration,Fitness,Time,State,pop_size,keep_pct,Population Size,Keep Percent,run_number
0,587.0,0.11671772399859037,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",3000,0.2,3000,0.2,1
1,870.0,1.1965135840000585,"[3. 4. 4. 0. 2. 2. 2. 4. 3. 4. 4. 1. 4. 3. 4. 4. 3. 2. 2. 3. 4. 1. 4. 4.
 3. 4. 1. 1. 3. 1. 4. 4. 0. 2. 4. 2. 4. 4. 3. 4. 4. 4. 4. 3. 3. 3. 4. 3.
 4. 2.]",3000,0.2,3000,0.2,1
2,929.0,2.2864139110024553,"[3. 2. 3. 3. 4. 4. 2. 2. 4. 4. 4. 3. 3. 4. 4. 4. 3. 1. 4. 4. 3. 2. 4. 1.
 2. 4. 4. 1. 4. 3. 4. 3. 0. 3. 4. 4. 4. 1. 4. 3. 1. 3. 0. 2. 4. 3. 2. 4.
 4. 4.]",3000,0.2,3000,0.2,1
4,993.0,4.459429886999715,"[2. 4. 3. 4. 3. 4. 3. 3. 4. 3. 3. 1. 4. 4. 4. 3. 4. 1. 4. 4. 0. 1. 4. 2.
 4. 3. 4. 0. 4. 0. 4. 4. 0. 3. 4. 3. 4. 4. 4. 3. 3. 4. 4. 4. 4. 4. 2. 4.
 4. 4.]",3000,0.2,3000,0.2,1
8,1050.0,8.80854354499752,"[3. 3. 4. 4. 4. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 2. 4. 2. 3. 3. 2.
 3. 4. 4. 0. 4. 4. 4. 3. 1. 4. 4. 4. 4. 0. 4. 2. 3. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,1
16,1084.0,17.513130580999132,"[3. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 1. 4. 4. 3. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,1
32,1085.0,36.372592806001194,"[3. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,1
64,1085.0,76.40968205300305,"[3. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,1
128,1085.0,155.56791867200081,"[3. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,1
256,1085.0,318.28043514500314,"[3. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,1
512,1085.0,637.5847333519996,"[3. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,1
1024,1085.0,1288.0318643479986,"[3. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,1
2048,1085.0,2543.821324229997,"[3. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,1
4096,1085.0,5059.938231988999,"[3. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,1
8192,1085.0,6195.206008977999,"[3. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,1
0,550.0,0.007849493995308876,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 1 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",200,0.2,200,0.2,2
1,840.0,0.9809813879983267,"[1. 3. 4. 4. 1. 1. 3. 0. 4. 2. 1. 1. 3. 2. 4. 4. 3. 1. 4. 4. 4. 3. 2. 4.
 3. 3. 4. 1. 4. 1. 4. 0. 3. 3. 2. 2. 2. 4. 1. 4. 4. 4. 4. 4. 4. 2. 3. 3.
 2. 4.]",200,0.2,200,0.2,2
2,861.0,1.953804773002048,"[3. 0. 3. 2. 1. 4. 4. 4. 4. 1. 4. 4. 4. 2. 3. 3. 3. 3. 3. 4. 1. 3. 2. 1.
 4. 2. 4. 1. 3. 1. 3. 3. 2. 4. 4. 1. 1. 2. 4. 3. 1. 3. 4. 3. 4. 4. 4. 4.
 2. 4.]",200,0.2,200,0.2,2
4,952.0,3.907961584998702,"[1. 3. 3. 3. 4. 4. 4. 0. 4. 3. 4. 4. 2. 4. 3. 4. 1. 3. 3. 4. 3. 0. 2. 1.
 4. 4. 4. 2. 3. 2. 3. 3. 3. 4. 4. 4. 4. 4. 3. 3. 3. 4. 4. 4. 3. 3. 1. 3.
 4. 4.]",200,0.2,200,0.2,2
8,1024.0,7.803834787999222,"[1. 4. 3. 3. 3. 4. 4. 0. 4. 3. 4. 4. 4. 4. 3. 4. 4. 1. 3. 4. 3. 0. 2. 4.
 3. 3. 4. 2. 4. 2. 3. 3. 2. 4. 4. 4. 4. 0. 4. 3. 3. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,2
16,1038.0,15.439347392995842,"[1. 4. 3. 3. 3. 4. 4. 0. 4. 3. 4. 4. 4. 4. 4. 4. 4. 1. 3. 4. 3. 3. 2. 4.
 4. 3. 4. 1. 4. 2. 3. 3. 3. 4. 4. 4. 4. 0. 4. 3. 1. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,2
32,1038.0,30.8247645320007,"[1. 4. 3. 3. 3. 4. 4. 0. 4. 3. 4. 4. 4. 4. 4. 4. 4. 1. 3. 4. 3. 3. 2. 4.
 4. 3. 4. 1. 4. 2. 3. 3. 3. 4. 4. 4. 4. 0. 4. 3. 1. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,2
64,1038.0,61.485351673996774,"[1. 4. 3. 3. 3. 4. 4. 0. 4. 3. 4. 4. 4. 4. 4. 4. 4. 1. 3. 4. 3. 3. 2. 4.
 4. 3. 4. 1. 4. 2. 3. 3. 3. 4. 4. 4. 4. 0. 4. 3. 1. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,2
128,1038.0,122.85633980499551,"[1. 4. 3. 3. 3. 4. 4. 0. 4. 3. 4. 4. 4. 4. 4. 4. 4. 1. 3. 4. 3. 3. 2. 4.
 4. 3. 4. 1. 4. 2. 3. 3. 3. 4. 4. 4. 4. 0. 4. 3. 1. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,2
256,1038.0,245.75670624899794,"[1. 4. 3. 3. 3. 4. 4. 0. 4. 3. 4. 4. 4. 4. 4. 4. 4. 1. 3. 4. 3. 3. 2. 4.
 4. 3. 4. 1. 4. 2. 3. 3. 3. 4. 4. 4. 4. 0. 4. 3. 1. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,2
512,1038.0,491.0863137729975,"[1. 4. 3. 3. 3. 4. 4. 0. 4. 3. 4. 4. 4. 4. 4. 4. 4. 1. 3. 4. 3. 3. 2. 4.
 4. 3. 4. 1. 4. 2. 3. 3. 3. 4. 4. 4. 4. 0. 4. 3. 1. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,2
1024,1038.0,981.2044250170002,"[1. 4. 3. 3. 3. 4. 4. 0. 4. 3. 4. 4. 4. 4. 4. 4. 4. 1. 3. 4. 3. 3. 2. 4.
 4. 3. 4. 1. 4. 2. 3. 3. 3. 4. 4. 4. 4. 0. 4. 3. 1. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,2
2048,1038.0,1965.0520366990022,"[1. 4. 3. 3. 3. 4. 4. 0. 4. 3. 4. 4. 4. 4. 4. 4. 4. 1. 3. 4. 3. 3. 2. 4.
 4. 3. 4. 1. 4. 2. 3. 3. 3. 4. 4. 4. 4. 0. 4. 3. 1. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,2
4096,1038.0,3983.1365192099984,"[1. 4. 3. 3. 3. 4. 4. 0. 4. 3. 4. 4. 4. 4. 4. 4. 4. 1. 3. 4. 3. 3. 2. 4.
 4. 3. 4. 1. 4. 2. 3. 3. 3. 4. 4. 4. 4. 0. 4. 3. 1. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,2
8192,1038.0,4886.241284978001,"[1. 4. 3. 3. 3. 4. 4. 0. 4. 3. 4. 4. 4. 4. 4. 4. 4. 1. 3. 4. 3. 3. 2. 4.
 4. 3. 4. 1. 4. 2. 3. 3. 3. 4. 4. 4. 4. 0. 4. 3. 1. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,2
0,550.0,0.03916809200018179,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 1 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",1000,0.2,1000,0.2,2
1,845.0,1.0435504769993713,"[4. 2. 4. 4. 1. 4. 1. 3. 1. 2. 4. 4. 4. 2. 1. 3. 4. 3. 0. 3. 2. 4. 4. 1.
 3. 4. 3. 1. 2. 4. 3. 4. 2. 3. 3. 2. 4. 4. 3. 0. 2. 4. 4. 3. 4. 4. 2. 1.
 4. 4.]",1000,0.2,1000,0.2,2
2,924.0,2.0708754689985653,"[3. 3. 4. 3. 4. 4. 1. 1. 3. 3. 4. 3. 4. 3. 1. 3. 3. 3. 4. 4. 4. 4. 2. 3.
 1. 3. 4. 4. 4. 1. 1. 1. 4. 4. 4. 3. 3. 1. 2. 4. 1. 4. 4. 3. 4. 4. 3. 3.
 4. 4.]",1000,0.2,1000,0.2,2
4,968.0,4.105028004996711,"[1. 4. 4. 4. 1. 3. 3. 3. 4. 2. 4. 4. 3. 2. 1. 3. 4. 3. 2. 4. 2. 0. 1. 4.
 4. 4. 4. 1. 4. 4. 4. 0. 4. 4. 4. 2. 4. 2. 1. 2. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,2
8,1043.0,8.09263619199919,"[3. 4. 4. 3. 4. 4. 4. 1. 4. 4. 4. 4. 4. 3. 4. 4. 4. 3. 4. 4. 2. 4. 0. 3.
 1. 4. 4. 2. 4. 4. 3. 4. 1. 3. 4. 3. 4. 0. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,2
16,1081.0,16.08450702200207,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 1.
 1. 4. 4. 0. 4. 4. 4. 4. 3. 4. 4. 4. 4. 1. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,2
32,1083.0,32.21421078399726,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 3. 4. 4. 4. 4. 1. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,2
64,1083.0,65.06010514999798,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 3. 4. 4. 4. 4. 1. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,2
128,1083.0,130.58508927100047,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 3. 4. 4. 4. 4. 1. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,2
256,1083.0,267.95557958599966,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 3. 4. 4. 4. 4. 1. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,2
512,1083.0,569.6564803200017,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 3. 4. 4. 4. 4. 1. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,2
1024,1083.0,1138.8795653889974,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 3. 4. 4. 4. 4. 1. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,2
2048,1083.0,2275.979346289998,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 3. 4. 4. 4. 4. 1. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,2
4096,1083.0,4532.419970083007,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 3. 4. 4. 4. 4. 1. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,2
8192,1083.0,5476.472083543995,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 0.
 2. 4. 4. 0. 4. 4. 4. 4. 3. 4. 4. 4. 4. 1. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,2
0,550.0,0.11565390799660236,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 1 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",3000,0.2,3000,0.2,2
1,864.0,1.1982257179915905,"[3. 4. 1. 4. 2. 4. 4. 2. 4. 4. 4. 4. 3. 3. 3. 3. 2. 2. 2. 3. 4. 4. 2. 2.
 2. 4. 2. 3. 2. 1. 3. 2. 4. 2. 4. 4. 3. 0. 4. 4. 3. 4. 3. 4. 3. 4. 4. 2.
 1. 1.]",3000,0.2,3000,0.2,2
2,915.0,2.280765720992349,"[4. 2. 4. 3. 2. 2. 2. 3. 2. 4. 4. 4. 3. 0. 4. 4. 4. 4. 4. 2. 3. 3. 0. 2.
 2. 4. 4. 2. 2. 4. 3. 4. 1. 4. 4. 4. 4. 4. 3. 4. 1. 2. 3. 4. 1. 4. 3. 4.
 4. 4.]",3000,0.2,3000,0.2,2
4,979.0,4.484871050997754,"[4. 4. 4. 4. 1. 3. 1. 4. 4. 3. 3. 4. 4. 3. 4. 4. 4. 0. 2. 4. 1. 2. 1. 4.
 3. 3. 4. 1. 4. 0. 4. 4. 1. 4. 4. 4. 4. 2. 4. 4. 3. 3. 4. 4. 4. 2. 4. 4.
 4. 2.]",3000,0.2,3000,0.2,2
8,1051.0,8.7945747099875,"[1. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 3. 4. 4. 4. 4. 4. 1. 3. 4. 3. 3. 3. 2.
 1. 3. 4. 0. 4. 2. 4. 4. 2. 2. 4. 4. 4. 3. 4. 4. 3. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,2
16,1085.0,17.307288286989206,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,2
32,1085.0,35.70482734499092,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,2
64,1085.0,74.27097328699892,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,2
128,1085.0,151.60111086299003,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,2
256,1085.0,305.05871169499005,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,2
512,1085.0,611.6085947249958,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,2
1024,1085.0,1222.9069238649972,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,2
2048,1085.0,2449.460215389001,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,2
4096,1085.0,4904.784729505001,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,2
8192,1085.0,6041.364176364994,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,2
0,462.0,0.008273908009869047,"[2 0 1 3 0 0 0 3 2 3 1 1 2 0 4 4 0 2 1 2 2 2 4 1 3 2 0 1 2 0 3 0 3 1 3 0 4
 1 4 4 0 0 1 2 4 0 0 1 1 1]",200,0.2,200,0.2,3
1,809.0,0.989650358009385,"[2. 3. 0. 0. 1. 1. 3. 3. 4. 3. 2. 4. 4. 2. 2. 4. 3. 1. 3. 3. 4. 4. 2. 3.
 3. 4. 4. 4. 3. 4. 1. 4. 2. 1. 4. 3. 2. 4. 3. 4. 0. 2. 3. 1. 4. 4. 4. 4.
 4. 2.]",200,0.2,200,0.2,3
2,862.0,1.957397532009054,"[4. 4. 2. 0. 3. 3. 4. 4. 2. 1. 4. 4. 3. 2. 2. 3. 3. 2. 2. 4. 1. 2. 2. 4.
 1. 4. 4. 1. 3. 4. 3. 3. 2. 4. 4. 3. 4. 0. 3. 1. 2. 3. 3. 4. 3. 4. 4. 2.
 4. 2.]",200,0.2,200,0.2,3
4,947.0,3.8773565840092488,"[1. 4. 4. 2. 4. 4. 2. 3. 4. 3. 4. 4. 2. 4. 2. 4. 4. 1. 4. 4. 3. 4. 4. 2.
 3. 4. 4. 1. 2. 3. 1. 4. 4. 3. 4. 4. 4. 4. 3. 4. 0. 3. 3. 2. 3. 4. 4. 4.
 4. 3.]",200,0.2,200,0.2,3
8,1039.0,7.680169739003759,"[4. 4. 2. 3. 1. 2. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 4. 2. 4. 1.
 1. 4. 4. 1. 4. 3. 4. 4. 4. 4. 4. 4. 4. 3. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 3.]",200,0.2,200,0.2,3
16,1065.0,15.528917428004206,"[4. 4. 4. 3. 4. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 4. 2. 4. 1.
 1. 4. 4. 1. 4. 3. 4. 4. 4. 4. 4. 4. 4. 0. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,3
32,1065.0,32.74585678700532,"[4. 4. 4. 3. 4. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 4. 2. 4. 1.
 1. 4. 4. 1. 4. 3. 4. 4. 4. 4. 4. 4. 4. 0. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,3
64,1065.0,65.66956131000188,"[4. 4. 4. 3. 4. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 4. 2. 4. 1.
 1. 4. 4. 1. 4. 3. 4. 4. 4. 4. 4. 4. 4. 0. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,3
128,1065.0,130.1441244170128,"[4. 4. 4. 3. 4. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 4. 2. 4. 1.
 1. 4. 4. 1. 4. 3. 4. 4. 4. 4. 4. 4. 4. 0. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,3
256,1065.0,251.5434408220026,"[4. 4. 4. 3. 4. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 4. 2. 4. 1.
 1. 4. 4. 1. 4. 3. 4. 4. 4. 4. 4. 4. 4. 0. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,3
512,1065.0,511.59087021500454,"[4. 4. 4. 3. 4. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 4. 2. 4. 1.
 1. 4. 4. 1. 4. 3. 4. 4. 4. 4. 4. 4. 4. 0. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,3
1024,1065.0,1009.3560116300068,"[4. 4. 4. 3. 4. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 4. 2. 4. 1.
 1. 4. 4. 1. 4. 3. 4. 4. 4. 4. 4. 4. 4. 0. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,3
2048,1065.0,2010.2871707440063,"[4. 4. 4. 3. 4. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 4. 2. 4. 1.
 1. 4. 4. 1. 4. 3. 4. 4. 4. 4. 4. 4. 4. 0. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,3
4096,1065.0,3998.738269078007,"[4. 4. 4. 3. 4. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 4. 2. 4. 1.
 1. 4. 4. 1. 4. 3. 4. 4. 4. 4. 4. 4. 4. 0. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,3
8192,1065.0,4859.65837119901,"[4. 4. 4. 3. 4. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 4. 2. 4. 1.
 1. 4. 4. 1. 4. 3. 4. 4. 4. 4. 4. 4. 4. 0. 3. 4. 0. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",200,0.2,200,0.2,3
0,462.0,0.03856505198928062,"[2 0 1 3 0 0 0 3 2 3 1 1 2 0 4 4 0 2 1 2 2 2 4 1 3 2 0 1 2 0 3 0 3 1 3 0 4
 1 4 4 0 0 1 2 4 0 0 1 1 1]",1000,0.2,1000,0.2,3
